1,keyboard,23--31,It is easy to use[comma] its keyboard easily accommodates large hands[comma] and its weight is fantasic.
-1,navigate,43--51,The start menu is not the easiest thing to navigate due to the stacking.
1,Navigation,0--10,Navigation through the computer is far superior compared to Windows operating systems[comma] as well.
1,keyboard,10--18,while the keyboard itself is alright[comma] the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.
1,service,4--11,The service I received from Toshiba went above and beyond the call of duty.
1,fan,49--52,the i3 processor doesn't seem to run hot and the fan rarely turns on.
1,power,16--21,It gives me the power and speed that I need to run all the programs I use to edit.
1,quality,23--30,The design is awesome[comma] quality is unprecedented.
1,power,43--48,It had most of the features and all of the power that I wanted to replace my desktop machine.
0,Win7,96--100,The Mac Snow Leopard O/S is extremely easy to use[comma] although very different than Win XP[comma] Visa or Win7.
1,XP,217--219,Also[comma] if you need to talk to a representive at Microsoft[comma] there is a charge[comma] which I believe is robbery[comma] since you are charged enormous amounts for a very badly designed system[comma] which most people would have went with XP if they could.
-1,BIOS update,27--38,Drivers updated ok but the BIOS update froze the system up and the computer shut down.
-1,IT support technicians,100--122,Took me 11 hours[comma] 3 trips to different FedEx offices[comma] and brutal conversations with 14 of the worse IT support technicians in the world.
1,memory,41--47,The dv4 boasted a faster processor[comma] more memory[comma] and a bigger hard drive than my old computer[comma] plus a better quality web cam[comma] nicer screen[comma] and many other features.
-1,external drive,156--170,But guess what?  (you have to buy an external dvd drive it doesn't have a built in type) The notebook can't be used because it doesn't read anything for an external drive.
1,style,95--100,Yes[comma] a Mac is much more money than the average laptop out there[comma] but there is no comparison in style[comma] speed and just cool factor.
0,fan,102--105,So[comma] I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.
1,imail,69--74,The programs are great[comma] like iphoto (love the editing capabilities)[comma] imail (which can incorporate with the address book on the ipod and ipad)[comma] imovie[comma] etc.
1,hard drive,42--52,Good keyboard[comma] long battery life[comma] largest hard drive and windows 7.
-1,stock screen,31--43,For the not so good[comma] I got the stock screen - which is VERY glossy.
1,aesthetics,32--42,Apple is always great about the aesthetics of things[comma] they always come up with good looking products.
-1,customer support,24--40,Took several hours with customer support before I could even start the PC out of the box.
-1,shipping,21--29,I had to pay for the shipping!
1,use,16--19,_ It is easy to use[comma] fast and has great graphics for the money.
1,OS,132--134,The OS is also very user friendly[comma] even for those that switch from a PC[comma] with a little practice you can take full advantage of this OS!
-1,safari,83--89,the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.
1,programs,8--16,All the programs are easy and straight forward on my MacBook Pro[comma] it is clean and organized[comma] which I always strive to be myself.
-1,DDR3,114--118,It could be a perfect laptop if it would have faster system memory and its radeon 5850 would have DDR5 instead of DDR3.
-1,gigs,27--31,Not to mention it has shit gigs.
0,SATA controller,5--20,(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.)
-1,use,29--32,It is absolutely horrible to use[comma] despite all its so called advanced features.
1,use,14--17,It is easy to use and lightweight.
1,runs,13--17,The computer runs very fast with no problems and the iLife software that comes with it (iPhoto[comma] iMovie[comma] iWeb[comma] iTunes[comma] GarageBand) is all very helpful as well.
-1,spinning wheel,106--120,Even though it is running Snow Leopard[comma] 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.
1,OS,6--8,Great OS[comma] fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.
1,quality,19--26,I believe that the quality of a mac is worth the price.
1,cost,13--17,But[comma] for the cost this is a winner.
-1,trackpad,106--114,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.
1,upgraded memory,9--24,WIth the upgraded memory[comma] the MacBook Pro never has an issue running many many applications at once!
-1,battery life,4--16,The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to[comma] so much for that warranty covering all the products we purchased.
1,keys,54--58,I especially like the keyboard which has chiclet type keys.
1,use,29--32,I have found it very easy to use[comma] very imformative[comma] wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs.
-1,Vista,70--75,They should have included more memory on their computers if they knew Vista would run slowly.
-1,service tech,4--16,The service tech said he had tried to duplicate the damage and wasn't able to recreate it therefore it had to be their defect.
